elapsed_s,uptime_ms,cell_v1,cell_v2,cell_v3,cell_v4,cell_v5,cell_v6,cell_v7,cell_vf1,cell_vf2,cell_vf3,cell_vf4,cell_vf5,cell_vf6,cell_vf7,pack_voltage_mv,pack_voltage_filtered_mv,current_ma,current_filtered_ma,temperature_c,fet_status,fet_main_enabled,commanded_fet_state,learning_status,segment_type,target_pct,segment_coulomb_mah,stop_reason
1123.76,1234168,3404.9296875,3463.19580078125,3472.98388671875,3474.18115234375,3470.032470703125,3477.017822265625,3507.20458984375,3404.91748046875,3463.22119140625,3472.946044921875,3474.28857421875,3470.044677734375,3476.97705078125,3507.15478515625,24269.533203125,24269.53125,-8.84489631652832,-8.663334846496582,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1123.82,1234219,3404.905517578125,3463.15234375,3472.9775390625,3474.28466796875,3469.994140625,3476.890625,3507.322021484375,3404.90380859375,3463.244140625,3472.9169921875,3474.285400390625,3470.031982421875,3476.913818359375,3507.225341796875,24269.53515625,24269.513671875,-8.67502212524414,-8.396540641784668,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1123.87,1234271,3404.905517578125,3463.19580078125,3472.98193359375,3474.24267578125,3469.940673828125,3476.9951171875,3507.076904296875,3404.92236328125,3463.20654296875,3472.97265625,3474.24267578125,3470.0234375,3476.940185546875,3507.136962890625,24269.443359375,24269.46484375,-8.308454513549805,-8.252385139465332,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1123.91,1234321,3404.92333984375,3463.186279296875,3472.98828125,3474.228515625,3469.94140625,3476.97265625,3507.140869140625,3404.92333984375,3463.216552734375,3472.924072265625,3474.227783203125,3469.998779296875,3476.964111328125,3507.204345703125,24269.466796875,24269.453125,-8.607967376708984,-8.60999870300293,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1123.96,1234372,3404.962890625,3463.267822265625,3472.914306640625,3474.19873046875,3470.00146484375,3477.007080078125,3507.07373046875,3404.939208984375,3463.245849609375,3472.918212890625,3474.209228515625,3470.031005859375,3476.966796875,3507.120849609375,24269.421875,24269.4375,-8.862777709960938,-8.579014778137207,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.02,1234423,3404.971435546875,3463.17431640625,3472.82177734375,3474.182373046875,3470.00146484375,3476.923095703125,3507.134765625,3404.915771484375,3463.237548828125,3472.882080078125,3474.2509765625,3470.038818359375,3476.902099609375,3507.126708984375,24269.353515625,24269.390625,-8.612438201904297,-8.621707916259766,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.07,1234474,3404.997802734375,3463.29736328125,3472.883056640625,3474.229736328125,3470.07470703125,3476.959716796875,3507.0322265625,3404.948974609375,3463.23291015625,3472.90185546875,3474.2724609375,3470.03173828125,3476.918701171875,3507.062744140625,24269.369140625,24269.35546875,-8.916421890258789,-8.648978233337402,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.12,1234525,3405.00439453125,3463.1806640625,3473.004638671875,3474.178955078125,3470.12109375,3476.9951171875,3506.972412109375,3404.918701171875,3463.211181640625,3472.947265625,3474.211669921875,3470.055419921875,3476.896484375,3507.01171875,24269.23046875,24269.271484375,-8.809133529663086,-8.54129409790039,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.17,1234576,3404.9296875,3463.265625,3472.995361328125,3474.2021484375,3470.069580078125,3476.92724609375,3507.131591796875,3404.91455078125,3463.2138671875,3472.95849609375,3474.265869140625,3470.0615234375,3476.88232421875,3507.11083984375,24269.408203125,24269.314453125,-8.406801223754883,-8.460783958435059,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.22,1234628,3404.9384765625,3463.237060546875,3472.987060546875,3474.18115234375,3470.077880859375,3476.90576171875,3507.217529296875,3404.912841796875,3463.206787109375,3472.9697265625,3474.213623046875,3470.034423828125,3476.898681640625,3507.14990234375,24269.38671875,24269.34375,-8.818073272705078,-8.585000038146973,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.28,1234679,3404.978759765625,3463.240234375,3472.939208984375,3474.287841796875,3470.002197265625,3476.9638671875,3507.064453125,3404.909423828125,3463.194091796875,3472.965576171875,3474.24169921875,3470.0400390625,3476.899169921875,3507.089599609375,24269.33984375,24269.34375,-8.169873237609863,-8.705300331115723,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.33,1234730,3404.844482421875,3463.1650390625,3472.921630859375,3474.291259765625,3470.054931640625,3477.0361328125,3507.05810546875,3404.87890625,3463.223388671875,3472.921142578125,3474.244873046875,3470.03173828125,3476.937255859375,3507.118896484375,24269.357421875,24269.326171875,-8.961124420166016,-8.736907005310059,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.38,1234781,3404.919189453125,3463.25732421875,3472.86328125,3474.165771484375,3470.140625,3476.866943359375,3507.287353515625,3404.887939453125,3463.2158203125,3472.893798828125,3474.2265625,3470.0234375,3476.857666015625,3507.211669921875,24269.314453125,24269.294921875,-8.889598846435547,-8.525811195373535,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.43,1234833,3404.968994140625,3463.275146484375,3472.80615234375,3474.192138671875,3470.060302734375,3476.793701171875,3507.19091796875,3404.90087890625,3463.271240234375,3472.8486328125,3474.223388671875,3469.995849609375,3476.811767578125,3507.188232421875,24269.3125,24269.2578125,-9.305341720581055,-8.68698787689209,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.48,1234884,3404.885986328125,3463.28271484375,3472.883056640625,3474.17431640625,3470.151123046875,3476.846435546875,3507.11279296875,3404.927734375,3463.245849609375,3472.896240234375,3474.2001953125,3470.05615234375,3476.87744140625,3507.1123046875,24269.310546875,24269.287109375,-8.661611557006836,-8.408586502075195,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.53,1234934,3404.9296875,3463.24658203125,3472.78125,3474.36181640625,3470.002197265625,3476.83154296875,3507.1376953125,3404.905517578125,3463.237548828125,3472.88134765625,3474.283935546875,3470.004638671875,3476.8310546875,3507.14990234375,24269.294921875,24269.291015625,-8.563263893127441,-8.505010604858398,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.58,1234986,3404.775390625,3463.3388671875,3472.922607421875,3474.255859375,3469.92578125,3476.949951171875,3507.194091796875,3404.86181640625,3463.22802734375,3472.892578125,3474.2412109375,3469.996826171875,3476.87060546875,3507.188720703125,24269.28125,24269.267578125,-8.777840614318848,-8.78903579711914,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.63,1235037,3404.87646484375,3463.2900390625,3472.728271484375,3474.25390625,3470.01171875,3476.960693359375,3507.123291015625,3404.883056640625,3463.228515625,3472.8369140625,3474.222412109375,3470.0146484375,3476.87451171875,3507.181640625,24269.228515625,24269.228515625,-7.5708465576171875,-8.51611614227295,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.68,1235087,3404.914794921875,3463.18408203125,3472.908203125,3474.322021484375,3470.01708984375,3476.839111328125,3507.23095703125,3404.87451171875,3463.208740234375,3472.87548828125,3474.281982421875,3469.983154296875,3476.816162109375,3507.222412109375,24269.263671875,24269.228515625,-8.648200988769531,-8.684674263000488,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.74,1235139,3404.91259765625,3463.275146484375,3472.848876953125,3474.301025390625,3469.943359375,3476.95751953125,3507.226806640625,3404.903076171875,3463.198486328125,3472.87255859375,3474.247314453125,3470.010009765625,3476.902099609375,3507.211181640625,24269.333984375,24269.28515625,-8.880659103393555,-8.645949363708496,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.79,1235189,3404.89990234375,3463.225341796875,3472.801025390625,3474.14599609375,3470.054931640625,3476.76025390625,3507.266357421875,3404.884765625,3463.2119140625,3472.8544921875,3474.184814453125,3470.0634765625,3476.862548828125,3507.250244140625,24269.31640625,24269.330078125,-8.420212745666504,-8.518638610839844,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.83,1235240,3404.844482421875,3463.225341796875,3472.73779296875,3474.19091796875,3470.054931640625,3476.863525390625,3507.18896484375,3404.889404296875,3463.22802734375,3472.82470703125,3474.20654296875,3470.055908203125,3476.8798828125,3507.258544921875,24269.337890625,24269.3203125,-8.979005813598633,-8.721342086791992,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.89,1235292,3404.807373046875,3463.252685546875,3472.866455078125,3474.177001953125,3469.973388671875,3476.8564453125,3507.25390625,3404.8427734375,3463.23876953125,3472.822021484375,3474.2060546875,3470.0234375,3476.838134765625,3507.2548828125,24269.20703125,24269.26171875,-8.178813934326172,-8.491898536682129,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.94,1235343,3404.7744140625,3463.166015625,3472.90380859375,3474.14892578125,3470.061279296875,3476.829345703125,3507.18798828125,3404.841552734375,3463.18896484375,3472.855224609375,3474.2138671875,3470.025390625,3476.809326171875,3507.27197265625,24269.205078125,24269.212890625,-8.455975532531738,-8.671838760375977,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1124.99,1235394,3404.867919921875,3463.166015625,3472.913330078125,3474.25048828125,3469.999267578125,3476.886474609375,3507.26025390625,3404.85546875,3463.211669921875,3472.838623046875,3474.22705078125,3469.9951171875,3476.836669921875,3507.25146484375,24269.216796875,24269.208984375,-8.554323196411133,-8.662535667419434,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.04,1235445,3404.859619140625,3463.13427734375,3472.83740234375,3474.183349609375,3469.890869140625,3476.89599609375,3507.224609375,3404.850341796875,3463.1943359375,3472.858154296875,3474.207275390625,3469.998779296875,3476.891357421875,3507.21142578125,24269.205078125,24269.20703125,-8.54985237121582,-8.5778226852417,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.09,1235495,3404.953369140625,3463.240234375,3472.808349609375,3474.286865234375,3470.002197265625,3476.939453125,3507.25390625,3404.859619140625,3463.2060546875,3472.822509765625,3474.26806640625,3470.022216796875,3476.87060546875,3507.22021484375,24269.26953125,24269.19921875,-8.612438201904297,-8.519708633422852,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.14,1235546,3404.877685546875,3463.1806640625,3472.980712890625,3474.217529296875,3469.9208984375,3476.841064453125,3507.353271484375,3404.853759765625,3463.182373046875,3472.883056640625,3474.21142578125,3469.9775390625,3476.8115234375,3507.31787109375,24269.240234375,24269.22265625,-8.974535942077637,-8.66872501373291,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.19,1235596,3404.88720703125,3463.205078125,3472.857177734375,3474.286865234375,3469.997314453125,3476.704345703125,3507.3271484375,3404.869140625,3463.1591796875,3472.854248046875,3474.23388671875,3469.98583984375,3476.809326171875,3507.29345703125,24269.21484375,24269.21484375,-7.754130840301514,-8.184552192687988,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.24,1235647,3404.888427734375,3463.0537109375,3472.954833984375,3474.209716796875,3469.9423828125,3476.733154296875,3507.411865234375,3404.86962890625,3463.11767578125,3472.9453125,3474.2412109375,3469.967529296875,3476.81689453125,3507.284912109375,24269.23828125,24269.224609375,-8.563263893127441,-8.474591255187988,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.30,1235698,3404.845703125,3463.124755859375,3472.914306640625,3474.269287109375,3469.977783203125,3476.915283203125,3507.25390625,3404.866455078125,3463.134033203125,3472.856201171875,3474.21728515625,3470.005615234375,3476.852294921875,3507.289306640625,24269.220703125,24269.208984375,-8.630319595336914,-8.633570671081543,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.35,1235750,3404.877685546875,3463.163818359375,3472.93212890625,3474.156005859375,3470.0478515625,3476.826904296875,3507.26220703125,3404.89599609375,3463.1669921875,3472.86279296875,3474.18603515625,3470.033203125,3476.811279296875,3507.293701171875,24269.26171875,24269.23828125,-8.25928020477295,-8.559791564941406,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.40,1235801,3404.915771484375,3463.192626953125,3472.845703125,3474.178955078125,3470.0498046875,3476.8818359375,3507.3583984375,3404.864501953125,3463.1845703125,3472.895263671875,3474.166015625,3470.00048828125,3476.803466796875,3507.340576171875,24269.26953125,24269.23046875,-9.028180122375488,-8.555461883544922,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.45,1235851,3404.822265625,3463.199951171875,3472.85400390625,3474.17236328125,3469.98876953125,3476.792724609375,3507.3427734375,3404.839111328125,3463.173583984375,3472.8798828125,3474.19677734375,3469.995361328125,3476.76904296875,3507.35888671875,24269.21484375,24269.20703125,-8.129640579223633,-8.268482208251953,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.50,1235903,3404.787109375,3463.1396484375,3472.82373046875,3474.175537109375,3469.916748046875,3476.715087890625,3507.400390625,3404.850341796875,3463.164794921875,3472.856689453125,3474.195556640625,3469.96435546875,3476.75927734375,3507.371826171875,24269.158203125,24269.1953125,-8.375509262084961,-8.462689399719238,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.55,1235954,3404.833984375,3463.2880859375,3472.75537109375,3474.244140625,3469.93017578125,3476.837890625,3507.418212890625,3404.852783203125,3463.20166015625,3472.80322265625,3474.2412109375,3469.990478515625,3476.794921875,3507.403564453125,24269.2890625,24269.251953125,-8.487268447875977,-8.54951286315918,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.60,1236006,3404.8828125,3463.1396484375,3472.8916015625,3474.1943359375,3470.03857421875,3476.675048828125,3507.4619140625,3404.8759765625,3463.164794921875,3472.84423828125,3474.186279296875,3469.97802734375,3476.677490234375,3507.433349609375,24269.16015625,24269.162109375,-8.25033950805664,-8.595029830932617,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.65,1236056,3404.92138671875,3463.100341796875,3472.96533203125,3474.248291015625,3469.980712890625,3476.691162109375,3507.22998046875,3404.89013671875,3463.120361328125,3472.8505859375,3474.20166015625,3470.031494140625,3476.650146484375,3507.3974609375,24269.150390625,24269.1640625,-8.795722007751465,-8.576709747314453,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.70,1236107,3404.902099609375,3463.056884765625,3472.858154296875,3474.208740234375,3469.996337890625,3476.7880859375,3507.283203125,3404.844970703125,3463.14599609375,3472.862548828125,3474.169921875,3470.00390625,3476.75,3507.34423828125,24269.12109375,24269.1484375,-8.7197265625,-8.823699951171875,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.75,1236158,3404.955322265625,3463.08203125,3472.8759765625,3474.179931640625,3469.9599609375,3476.768798828125,3507.3115234375,3404.871337890625,3463.092041015625,3472.86181640625,3474.226318359375,3469.983154296875,3476.705078125,3507.363525390625,24269.103515625,24269.11328125,-8.558794021606445,-8.714948654174805,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.80,1236209,3404.747802734375,3463.118408203125,3472.881103515625,3474.184326171875,3469.956787109375,3476.756103515625,3507.292724609375,3404.81396484375,3463.119384765625,3472.864501953125,3474.18408203125,3470.000244140625,3476.712646484375,3507.29638671875,24268.98046875,24269.03515625,-9.274049758911133,-8.812764167785645,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.85,1236259,3404.807373046875,3463.09912109375,3472.908203125,3474.255859375,3470.02294921875,3476.907958984375,3507.207763671875,3404.8359375,3463.099365234375,3472.850341796875,3474.212158203125,3470.014404296875,3476.7900390625,3507.205078125,24269.005859375,24268.99609375,-8.27269172668457,-8.73488998413086,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.91,1236311,3404.860595703125,3463.0908203125,3472.954833984375,3474.217529296875,3469.927001953125,3476.848876953125,3507.348876953125,3404.820556640625,3463.115478515625,3472.8935546875,3474.189453125,3469.931884765625,3476.83984375,3507.255126953125,24269.046875,24269.044921875,-8.907480239868164,-8.553216934204102,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1125.96,1236362,3404.806396484375,3463.137451171875,3473.029541015625,3474.17138671875,3469.89404296875,3476.900390625,3507.151123046875,3404.84033203125,3463.109375,3472.9306640625,3474.215087890625,3469.923095703125,3476.900390625,3507.169189453125,24269.08984375,24269.052734375,-8.491738319396973,-8.462874412536621,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.01,1236414,3404.822265625,3463.14794921875,3472.857177734375,3474.2275390625,3469.898193359375,3476.78173828125,3507.283203125,3404.87255859375,3463.113525390625,3472.878173828125,3474.237548828125,3469.97021484375,3476.7822265625,3507.275390625,24269.130859375,24269.115234375,-8.496208190917969,-8.816333770751953,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.06,1236464,3404.797607421875,3463.194580078125,3472.754150390625,3474.2021484375,3469.91162109375,3476.8076171875,3507.33544921875,3404.826416015625,3463.10986328125,3472.84814453125,3474.223876953125,3469.96142578125,3476.78466796875,3507.290283203125,24269.021484375,24269.064453125,-9.095235824584961,-8.742243766784668,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.11,1236516,3404.798828125,3463.132080078125,3472.845703125,3474.10302734375,3470.03125,3476.78515625,3507.227783203125,3404.84033203125,3463.13330078125,3472.86474609375,3474.164794921875,3470.02685546875,3476.8017578125,3507.224609375,24269.025390625,24269.02734375,-8.929832458496094,-8.776091575622559,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.16,1236567,3404.833984375,3463.0556640625,3472.83935546875,3474.11962890625,3469.945556640625,3476.87890625,3507.125244140625,3404.855224609375,3463.11279296875,3472.888916015625,3474.1201171875,3470.01318359375,3476.799560546875,3507.1787109375,24268.97265625,24268.982421875,-8.50961971282959,-8.556883811950684,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.21,1236618,3404.788330078125,3463.118408203125,3472.90283203125,3474.0908203125,3470.0126953125,3476.85302734375,3507.14013671875,3404.824951171875,3463.098388671875,3472.862548828125,3474.125,3469.99169921875,3476.82568359375,3507.1494140625,24268.87890625,24268.91796875,-8.903010368347168,-8.733946800231934,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.26,1236669,3404.885986328125,3463.105712890625,3472.906982421875,3474.066650390625,3469.910400390625,3476.726806640625,3507.266357421875,3404.830322265625,3463.117431640625,3472.8876953125,3474.09716796875,3469.987060546875,3476.614013671875,3507.322265625,24268.861328125,24268.845703125,-8.505149841308594,-8.643759727478027,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.32,1236721,3404.782958984375,3463.149169921875,3472.81640625,3474.084228515625,3469.979736328125,3476.74951171875,3507.16796875,3404.808349609375,3463.091064453125,3472.92138671875,3474.079345703125,3469.9931640625,3476.71875,3507.163818359375,24268.7734375,24268.775390625,-8.786781311035156,-8.817055702209473,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.37,1236773,3404.788330078125,3463.138671875,3472.95361328125,3474.135986328125,3469.9619140625,3476.746337890625,3507.250732421875,3404.8134765625,3463.083251953125,3472.89990234375,3474.1328125,3470.0126953125,3476.7490234375,3507.16357421875,24268.8359375,24268.822265625,-8.920891761779785,-8.735575675964355,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.42,1236824,3404.851806640625,3463.056884765625,3472.961181640625,3474.10400390625,3469.9931640625,3476.705322265625,3507.217529296875,3404.822265625,3463.119873046875,3472.8955078125,3474.165771484375,3470.006103515625,3476.714111328125,3507.23974609375,24268.95703125,24268.91015625,-8.411272048950195,-8.56700611114502,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.47,1236875,3404.802001953125,3463.1279296875,3472.826904296875,3474.334228515625,3469.9619140625,3476.800048828125,3507.140869140625,3404.81494140625,3463.08837890625,3472.8046875,3474.233154296875,3469.93896484375,3476.7744140625,3507.13671875,24268.79296875,24268.818359375,-7.919533729553223,-8.512975692749023,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.52,1236926,3404.814697265625,3463.06201171875,3472.758544921875,3474.25390625,3469.972412109375,3476.82275390625,3507.072998046875,3404.853515625,3463.124267578125,3472.81640625,3474.239013671875,3469.936767578125,3476.817138671875,3507.1015625,24268.888671875,24268.869140625,-9.113117218017578,-8.745929718017578,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.57,1236976,3404.81787109375,3463.12158203125,3472.844482421875,3474.16455078125,3470.09228515625,3476.716064453125,3507.190185546875,3404.823974609375,3463.12353515625,3472.809814453125,3474.21240234375,3469.97802734375,3476.811767578125,3507.122802734375,24268.8828125,24268.86328125,-8.679492950439453,-8.733423233032227,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.62,1237027,3404.78173828125,3463.07177734375,3472.88623046875,3474.260498046875,3469.9951171875,3476.862548828125,3507.036376953125,3404.814208984375,3463.08154296875,3472.871337890625,3474.20166015625,3469.967529296875,3476.859375,3507.050048828125,24268.798828125,24268.82421875,-8.393390655517578,-8.620869636535645,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.68,1237079,3404.728759765625,3463.08447265625,3472.87255859375,3474.184326171875,3470.02734375,3476.850830078125,3507.0498046875,3404.80810546875,3463.073486328125,3472.85205078125,3474.18212890625,3469.965576171875,3476.85888671875,3507.07763671875,24268.818359375,24268.806640625,-8.607967376708984,-8.665831565856934,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.73,1237131,3404.810546875,3463.142822265625,3472.845703125,3474.14892578125,3469.936279296875,3476.818359375,3507.105224609375,3404.817138671875,3463.076904296875,3472.86376953125,3474.205810546875,3469.954345703125,3476.802734375,3507.1005859375,24268.8046875,24268.810546875,-8.14752197265625,-8.449365615844727,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.78,1237182,3404.83935546875,3463.028076171875,3472.858154296875,3474.17138671875,3470.01171875,3476.846435546875,3507.1064453125,3404.808837890625,3463.0693359375,3472.864990234375,3474.2236328125,3469.9482421875,3476.7998046875,3507.150390625,24268.86328125,24268.861328125,-8.496208190917969,-8.58497142791748,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.83,1237233,3404.75634765625,3463.143798828125,3472.7626953125,3474.19091796875,3469.956787109375,3476.662109375,3507.332275390625,3404.78369140625,3463.078369140625,3472.828125,3474.19677734375,3469.94384765625,3476.73681640625,3507.242431640625,24268.7890625,24268.81640625,-8.616908073425293,-8.607592582702637,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.88,1237285,3404.824462890625,3463.080078125,3472.96435546875,3474.219482421875,3469.94970703125,3476.796875,3507.20458984375,3404.785888671875,3463.087158203125,3472.848388671875,3474.228515625,3469.952392578125,3476.771728515625,3507.235107421875,24268.88671875,24268.84765625,-8.67502212524414,-8.47824478149414,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.93,1237336,3404.749755859375,3463.133056640625,3472.855224609375,3474.156005859375,3470.036376953125,3476.643798828125,3507.220458984375,3404.80322265625,3463.110107421875,3472.838623046875,3474.216552734375,3469.997802734375,3476.708740234375,3507.30078125,24268.953125,24268.95703125,-8.531970977783203,-8.488001823425293,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1126.98,1237388,3404.8359375,3463.08203125,3472.753173828125,3474.154541015625,3469.965087890625,3476.8154296875,3507.1796875,3404.815673828125,3463.099609375,3472.828369140625,3474.201171875,3469.9609375,3476.74560546875,3507.183349609375,24268.84765625,24268.83203125,-8.438094139099121,-8.307211875915527,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.03,1237438,3404.73388671875,3463.02197265625,3472.857177734375,3474.161376953125,3469.865966796875,3476.776611328125,3507.1201171875,3404.8017578125,3463.092041015625,3472.83154296875,3474.184814453125,3469.9248046875,3476.751708984375,3507.200439453125,24268.787109375,24268.791015625,-8.25928020477295,-8.347033500671387,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.08,1237489,3404.8203125,3463.04931640625,3472.786376953125,3474.117431640625,3470.006591796875,3476.67822265625,3507.17431640625,3404.821044921875,3463.07470703125,3472.853515625,3474.1884765625,3469.9501953125,3476.66748046875,3507.196044921875,24268.6953125,24268.76171875,-8.460445404052734,-8.418622016906738,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.14,1237540,3404.79248046875,3463.16064453125,3472.799072265625,3474.239501953125,3470.037353515625,3476.63720703125,3507.26025390625,3404.80126953125,3463.11181640625,3472.8388671875,3474.158447265625,3469.992919921875,3476.68408203125,3507.17578125,24268.740234375,24268.712890625,-8.961124420166016,-8.753928184509277,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.19,1237591,3404.807373046875,3462.950927734375,3472.8466796875,3474.247314453125,3469.994140625,3476.6923828125,3507.16064453125,3404.8271484375,3463.068115234375,3472.7958984375,3474.173095703125,3469.97607421875,3476.645751953125,3507.194091796875,24268.6796875,24268.6796875,-8.898540496826172,-8.968106269836426,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.24,1237642,3404.87646484375,3463.168212890625,3472.794677734375,3474.206298828125,3469.89697265625,3476.674072265625,3507.259033203125,3404.812255859375,3463.113525390625,3472.7734375,3474.197998046875,3469.944580078125,3476.6396484375,3507.238525390625,24268.71875,24268.701171875,-9.086294174194336,-8.76294231414795,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.29,1237692,3404.6923828125,3463.0302734375,3472.690673828125,3474.18994140625,3469.96826171875,3476.58447265625,3507.20458984375,3404.810791015625,3463.098388671875,3472.74853515625,3474.156494140625,3469.913818359375,3476.654541015625,3507.2607421875,24268.634765625,24268.6640625,-8.134110450744629,-8.56392765045166,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.34,1237743,3404.802978515625,3463.095947265625,3472.890380859375,3474.1435546875,3469.925048828125,3476.5810546875,3507.313720703125,3404.7939453125,3463.0546875,3472.857421875,3474.146484375,3469.92919921875,3476.630859375,3507.252197265625,24268.6640625,24268.65625,-8.491738319396973,-8.704931259155273,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.39,1237793,3404.741455078125,3463.0888671875,3472.867431640625,3474.105224609375,3469.8701171875,3476.670654296875,3507.18896484375,3404.790771484375,3463.118896484375,3472.849365234375,3474.12744140625,3469.943603515625,3476.6396484375,3507.226806640625,24268.6953125,24268.697265625,-8.098347663879395,-8.376080513000488,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.44,1237845,3404.798828125,3463.041259765625,3472.814697265625,3474.114990234375,3469.972412109375,3476.7216796875,3507.26416015625,3404.795654296875,3463.06982421875,3472.822265625,3474.111572265625,3469.958251953125,3476.676513671875,3507.16845703125,24268.587890625,24268.611328125,-8.590085983276367,-8.4555082321167,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.49,1237896,3404.8828125,3463.08642578125,3472.883056640625,3474.0986328125,3469.909423828125,3476.663330078125,3507.330078125,3404.814453125,3463.04931640625,3472.85546875,3474.1337890625,3469.9189453125,3476.665771484375,3507.221435546875,24268.65625,24268.6328125,-8.639259338378906,-8.59029483795166,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.54,1237947,3404.810546875,3463.013427734375,3472.8095703125,3474.13720703125,3469.95166015625,3476.575927734375,3507.3125,3404.7998046875,3463.052734375,3472.833251953125,3474.15771484375,3469.901611328125,3476.640380859375,3507.274169921875,24268.66015625,24268.697265625,-8.974535942077637,-8.658248901367188,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.59,1237998,3404.728759765625,3463.07177734375,3472.9267578125,3474.14599609375,3469.88037109375,3476.7216796875,3507.284423828125,3404.789794921875,3463.0751953125,3472.876953125,3474.144287109375,3469.93212890625,3476.609375,3507.282958984375,24268.7109375,24268.673828125,-8.558794021606445,-8.668831825256348,29.7984619140625,0,False,OFF,0,REST,6,0.000,
1127.65,1238049,3404.8544921875,3463.03857421875,3472.85205078125,3474.114013671875,3469.91357421875,3476.747314453125,3507.249755859375,3404.764404296875,3463.056396484375,3472.88818359375,3474.138427734375,3469.903076171875,3476.700927734375,3507.218505859375,24268.638671875,24268.6484375,-8.590085983276367,-8.442503929138184,29.7984619140625,0,False,OFF,0,REST,6,0.000,
